batch_label,source_image,model,quantization,seed,steps,guidance,strength,detector,image_path,prediction,confidence,elapsed_time
sd15_fp8_s30_g3.5_str0.3,00000,sd15,fp8,123,30,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g3.5_str0.3.png,real,0.2344730645418167,0.06955599784851074
sd15_fp8_s30_g3.5_str0.3,00000,sd15,fp8,123,30,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g3.5_str0.3.png,fake,0.5949,0.171
sd15_fp8_s30_g3.5_str0.3,00000,sd15,fp8,123,30,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g3.5_str0.3.png,real,0.0783102959394455,0.08945631980895996
sd3_fp16_s30_g6.5_str0.45,00000,sd3,fp16,123,30,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g6.5_str0.45.png,fake,0.9209692478179932,0.06249833106994629
sd3_fp16_s30_g6.5_str0.45,00000,sd3,fp16,123,30,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g6.5_str0.45.png,real,0.4279,0.179
sd3_fp16_s30_g6.5_str0.45,00000,sd3,fp16,123,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g6.5_str0.45.png,real,2.3904987130816914e-15,0.09186387062072754
sd15_fp4_s50_g3.5_str0.45,00000,sd15,fp4,123,50,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.45.png,fake,0.7701012492179871,0.06400823593139648
sd15_fp4_s50_g3.5_str0.45,00000,sd15,fp4,123,50,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.45.png,fake,0.5859,0.174
sd15_fp4_s50_g3.5_str0.45,00000,sd15,fp4,123,50,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g3.5_str0.45.png,real,0.026911893859505653,0.08871841430664062
sd15_fp4_s50_g6.5_str0.45,00000,sd15,fp4,123,50,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.45.png,fake,0.7676572203636169,0.07270956039428711
sd15_fp4_s50_g6.5_str0.45,00000,sd15,fp4,123,50,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.45.png,fake,0.6211,0.177
sd15_fp4_s50_g6.5_str0.45,00000,sd15,fp4,123,50,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.45.png,real,0.00318893906660378,0.08840155601501465
sd15_fp8_s40_g5.0_str0.45,00000,sd15,fp8,123,40,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g5.0_str0.45.png,fake,0.7763334512710571,0.06732034683227539
sd15_fp8_s40_g5.0_str0.45,00000,sd15,fp8,123,40,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g5.0_str0.45.png,fake,0.5637,0.179
sd15_fp8_s40_g5.0_str0.45,00000,sd15,fp8,123,40,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s40_g5.0_str0.45.png,real,0.31885969638824463,0.09119462966918945
sd15_fp16_s30_g3.5_str0.45,00000,sd15,fp16,123,30,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g3.5_str0.45.png,fake,0.9339806437492371,0.06191587448120117
sd15_fp16_s30_g3.5_str0.45,00000,sd15,fp16,123,30,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g3.5_str0.45.png,fake,0.5527,0.173
sd15_fp16_s30_g3.5_str0.45,00000,sd15,fp16,123,30,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g3.5_str0.45.png,real,0.09224963188171387,0.08968353271484375
sd15_fp16_s30_g6.5_str0.3,00000,sd15,fp16,123,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.3.png,real,0.2454296350479126,0.06456375122070312
sd15_fp16_s30_g6.5_str0.3,00000,sd15,fp16,123,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.3.png,fake,0.5998,0.172
sd15_fp16_s30_g6.5_str0.3,00000,sd15,fp16,123,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.3.png,real,0.25482091307640076,0.09029531478881836
sd15_fp16_s30_g5.0_str0.45,00001,sd15,fp16,124,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.45.png,fake,0.9506612420082092,0.06327271461486816
sd15_fp16_s30_g5.0_str0.45,00001,sd15,fp16,124,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.45.png,real,0.3734,0.169
sd15_fp16_s30_g5.0_str0.45,00001,sd15,fp16,124,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.45.png,fake,0.9977078437805176,0.08944320678710938
sd15_fp16_s40_g6.5_str0.45,00000,sd15,fp16,123,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.45.png,fake,0.7518414855003357,0.06476950645446777
sd15_fp16_s40_g6.5_str0.45,00000,sd15,fp16,123,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.45.png,fake,0.5761,0.171
sd15_fp16_s40_g6.5_str0.45,00000,sd15,fp16,123,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g6.5_str0.45.png,fake,0.6201161742210388,0.0904550552368164
sd3_fp16_s40_g3.5_str0.3,00000,sd3,fp16,123,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.3.png,fake,0.815309464931488,0.06209611892700195
sd3_fp16_s40_g3.5_str0.3,00000,sd3,fp16,123,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.3.png,real,0.4276,0.177
sd3_fp16_s40_g3.5_str0.3,00000,sd3,fp16,123,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s40_g3.5_str0.3.png,real,1.1811139648379475e-15,0.09407472610473633
sd3_fp8_s30_g5.0_str0.6,00001,sd3,fp8,124,30,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.6.png,real,0.4468902349472046,0.0635840892791748
sd3_fp8_s30_g5.0_str0.6,00001,sd3,fp8,124,30,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.6.png,real,0.3944,0.174
sd3_fp8_s30_g5.0_str0.6,00001,sd3,fp8,124,30,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.6.png,real,0.022085310891270638,0.08815169334411621
sd3_fp8_s40_g3.5_str0.6,00001,sd3,fp8,124,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g3.5_str0.6.png,real,0.15255162119865417,0.06394767761230469
sd3_fp8_s40_g3.5_str0.6,00001,sd3,fp8,124,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g3.5_str0.6.png,real,0.3881,0.171
sd3_fp8_s40_g3.5_str0.6,00001,sd3,fp8,124,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g3.5_str0.6.png,real,0.02482900768518448,0.0901634693145752
sd15_fp4_s50_g6.5_str0.6,00000,sd15,fp4,123,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.6.png,fake,0.9926031231880188,0.06498932838439941
sd15_fp4_s50_g6.5_str0.6,00000,sd15,fp4,123,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.6.png,real,0.4311,0.167
sd15_fp4_s50_g6.5_str0.6,00000,sd15,fp4,123,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s50_g6.5_str0.6.png,real,6.645617531830794e-07,0.08842229843139648
sd15_fp8_s30_g6.5_str0.3,00001,sd15,fp8,124,30,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g6.5_str0.3.png,fake,0.9413156509399414,0.06270599365234375
sd15_fp8_s30_g6.5_str0.3,00001,sd15,fp8,124,30,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g6.5_str0.3.png,real,0.373,0.173
sd15_fp8_s30_g6.5_str0.3,00001,sd15,fp8,124,30,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s30_g6.5_str0.3.png,fake,0.9744634032249451,0.0929727554321289
sd3_fp8_s40_g5.0_str0.3,00001,sd3,fp8,124,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g5.0_str0.3.png,real,0.014135272242128849,0.06277728080749512
sd3_fp8_s40_g5.0_str0.3,00001,sd3,fp8,124,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g5.0_str0.3.png,real,0.3729,0.171
sd3_fp8_s40_g5.0_str0.3,00001,sd3,fp8,124,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s40_g5.0_str0.3.png,fake,0.9975221753120422,0.09029054641723633
sd15_fp16_s50_g6.5_str0.3,00000,sd15,fp16,123,50,6.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.3.png,real,0.3286181092262268,0.06144213676452637
sd15_fp16_s50_g6.5_str0.3,00000,sd15,fp16,123,50,6.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.3.png,fake,0.6132,0.176
sd15_fp16_s50_g6.5_str0.3,00000,sd15,fp16,123,50,6.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s50_g6.5_str0.3.png,real,3.454581747064367e-05,0.08968019485473633
sd15_fp4_s40_g3.5_str0.6,00001,sd15,fp4,124,40,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.6.png,fake,0.9765166640281677,0.06190800666809082
sd15_fp4_s40_g3.5_str0.6,00001,sd15,fp4,124,40,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.6.png,real,0.3513,0.17
sd15_fp4_s40_g3.5_str0.6,00001,sd15,fp4,124,40,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.6.png,fake,0.9773874878883362,0.0948019027709961
sd3_fp8_s40_g5.0_str0.3,00000,sd3,fp8,123,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.3.png,fake,0.8220318555831909,0.0632476806640625
sd3_fp8_s40_g5.0_str0.3,00000,sd3,fp8,123,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.3.png,real,0.4379,0.184
sd3_fp8_s40_g5.0_str0.3,00000,sd3,fp8,123,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s40_g5.0_str0.3.png,real,4.522009267485618e-16,0.09130191802978516
sd3_fp8_s30_g5.0_str0.45,00000,sd3,fp8,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.45.png,fake,0.5876948237419128,0.06262636184692383
sd3_fp8_s30_g5.0_str0.45,00000,sd3,fp8,123,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.45.png,real,0.4312,0.178
sd3_fp8_s30_g5.0_str0.45,00000,sd3,fp8,123,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp8_seed123_s30_g5.0_str0.45.png,real,2.440998012715693e-14,0.08771133422851562
sd15_fp4_s40_g6.5_str0.45,00000,sd15,fp4,123,40,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.45.png,fake,0.7871145009994507,0.06683802604675293
sd15_fp4_s40_g6.5_str0.45,00000,sd15,fp4,123,40,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.45.png,fake,0.6101,0.172
sd15_fp4_s40_g6.5_str0.45,00000,sd15,fp4,123,40,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s40_g6.5_str0.45.png,real,0.3406972587108612,0.09246397018432617
sd15_fp4_s50_g3.5_str0.6,00001,sd15,fp4,124,50,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g3.5_str0.6.png,fake,0.9737531542778015,0.06159043312072754
sd15_fp4_s50_g3.5_str0.6,00001,sd15,fp4,124,50,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g3.5_str0.6.png,real,0.3572,0.172
sd15_fp4_s50_g3.5_str0.6,00001,sd15,fp4,124,50,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s50_g3.5_str0.6.png,fake,0.9893883466720581,0.09530115127563477
sd15_fp16_s50_g3.5_str0.45,00001,sd15,fp16,124,50,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.45.png,fake,0.9453010559082031,0.06506490707397461
sd15_fp16_s50_g3.5_str0.45,00001,sd15,fp16,124,50,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.45.png,real,0.3836,0.171
sd15_fp16_s50_g3.5_str0.45,00001,sd15,fp16,124,50,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s50_g3.5_str0.45.png,fake,0.9966701865196228,0.09604501724243164
sd15_fp16_s30_g6.5_str0.6,00000,sd15,fp16,123,30,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.6.png,fake,0.9944025874137878,0.06186628341674805
sd15_fp16_s30_g6.5_str0.6,00000,sd15,fp16,123,30,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.6.png,fake,0.6132,0.17
sd15_fp16_s30_g6.5_str0.6,00000,sd15,fp16,123,30,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s30_g6.5_str0.6.png,real,0.014784635044634342,0.0991358757019043
sd15_fp16_s30_g5.0_str0.3,00001,sd15,fp16,124,30,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.3.png,fake,0.8995564579963684,0.061745405197143555
sd15_fp16_s30_g5.0_str0.3,00001,sd15,fp16,124,30,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.3.png,real,0.3705,0.179
sd15_fp16_s30_g5.0_str0.3,00001,sd15,fp16,124,30,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s30_g5.0_str0.3.png,fake,0.9885713458061218,0.0941781997680664
sd15_fp8_s30_g5.0_str0.6,00000,sd15,fp8,123,30,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.6.png,fake,0.9979750514030457,0.06884241104125977
sd15_fp8_s30_g5.0_str0.6,00000,sd15,fp8,123,30,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.6.png,fake,0.5927,0.166
sd15_fp8_s30_g5.0_str0.6,00000,sd15,fp8,123,30,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s30_g5.0_str0.6.png,real,0.012867945246398449,0.08969640731811523
sd15_fp16_s40_g5.0_str0.3,00001,sd15,fp16,124,40,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g5.0_str0.3.png,fake,0.864055335521698,0.06292867660522461
sd15_fp16_s40_g5.0_str0.3,00001,sd15,fp16,124,40,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g5.0_str0.3.png,real,0.3692,0.174
sd15_fp16_s40_g5.0_str0.3,00001,sd15,fp16,124,40,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp16_seed124_s40_g5.0_str0.3.png,fake,0.9882959723472595,0.08989715576171875
sd15_fp8_s50_g5.0_str0.3,00000,sd15,fp8,123,50,5.0,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.3.png,real,0.21777303516864777,0.06816768646240234
sd15_fp8_s50_g5.0_str0.3,00000,sd15,fp8,123,50,5.0,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.3.png,fake,0.609,0.181
sd15_fp8_s50_g5.0_str0.3,00000,sd15,fp8,123,50,5.0,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp8_seed123_s50_g5.0_str0.3.png,real,0.00014671948156319559,0.08946776390075684
sd3_fp16_s50_g6.5_str0.6,00000,sd3,fp16,123,50,6.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.6.png,fake,0.8662572503089905,0.0670018196105957
sd3_fp16_s50_g6.5_str0.6,00000,sd3,fp16,123,50,6.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.6.png,real,0.4085,0.183
sd3_fp16_s50_g6.5_str0.6,00000,sd3,fp16,123,50,6.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s50_g6.5_str0.6.png,real,5.626371937794694e-11,0.09118342399597168
sd3_fp16_s50_g5.0_str0.6,00001,sd3,fp16,124,50,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g5.0_str0.6.png,real,0.22484029829502106,0.06340503692626953
sd3_fp16_s50_g5.0_str0.6,00001,sd3,fp16,124,50,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g5.0_str0.6.png,real,0.3618,0.17
sd3_fp16_s50_g5.0_str0.6,00001,sd3,fp16,124,50,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s50_g5.0_str0.6.png,real,0.07019476592540741,0.09270429611206055
sd3_fp16_s30_g3.5_str0.6,00001,sd3,fp16,124,30,3.5,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.6.png,real,0.13518783450126648,0.06430435180664062
sd3_fp16_s30_g3.5_str0.6,00001,sd3,fp16,124,30,3.5,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.6.png,real,0.3761,0.166
sd3_fp16_s30_g3.5_str0.6,00001,sd3,fp16,124,30,3.5,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g3.5_str0.6.png,fake,0.9903498888015747,0.08954381942749023
sd15_fp16_s40_g3.5_str0.3,00000,sd15,fp16,123,40,3.5,0.3,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.3.png,real,0.2169068157672882,0.06080770492553711
sd15_fp16_s40_g3.5_str0.3,00000,sd15,fp16,123,40,3.5,0.3,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.3.png,fake,0.6013,0.171
sd15_fp16_s40_g3.5_str0.3,00000,sd15,fp16,123,40,3.5,0.3,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp16_seed123_s40_g3.5_str0.3.png,real,0.0062027969397604465,0.09601998329162598
sd15_fp8_s40_g5.0_str0.6,00001,sd15,fp8,124,40,5.0,0.6,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.6.png,fake,0.9813750982284546,0.06212162971496582
sd15_fp8_s40_g5.0_str0.6,00001,sd15,fp8,124,40,5.0,0.6,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.6.png,real,0.3618,0.17
sd15_fp8_s40_g5.0_str0.6,00001,sd15,fp8,124,40,5.0,0.6,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp8_seed124_s40_g5.0_str0.6.png,fake,0.9994938373565674,0.09767532348632812
sd3_fp16_s30_g5.0_str0.45,00000,sd3,fp16,123,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g5.0_str0.45.png,fake,0.7696458697319031,0.06414151191711426
sd3_fp16_s30_g5.0_str0.45,00000,sd3,fp16,123,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g5.0_str0.45.png,real,0.4275,0.179
sd3_fp16_s30_g5.0_str0.45,00000,sd3,fp16,123,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd3_fp16_seed123_s30_g5.0_str0.45.png,real,3.2320456396948624e-14,0.09507203102111816
sd3_fp8_s30_g5.0_str0.45,00001,sd3,fp8,124,30,5.0,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.45.png,real,0.006541062146425247,0.0639491081237793
sd3_fp8_s30_g5.0_str0.45,00001,sd3,fp8,124,30,5.0,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.45.png,real,0.3774,0.172
sd3_fp8_s30_g5.0_str0.45,00001,sd3,fp8,124,30,5.0,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp8_seed124_s30_g5.0_str0.45.png,fake,0.988459050655365,0.09057307243347168
sd3_fp16_s30_g6.5_str0.45,00001,sd3,fp16,124,30,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g6.5_str0.45.png,real,0.0016592496540397406,0.06653904914855957
sd3_fp16_s30_g6.5_str0.45,00001,sd3,fp16,124,30,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g6.5_str0.45.png,real,0.3718,0.165
sd3_fp16_s30_g6.5_str0.45,00001,sd3,fp16,124,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd3_fp16_seed124_s30_g6.5_str0.45.png,fake,0.9927247762680054,0.09004735946655273
sd15_fp4_s40_g3.5_str0.45,00001,sd15,fp4,124,40,3.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.45.png,fake,0.9275624752044678,0.06343197822570801
sd15_fp4_s40_g3.5_str0.45,00001,sd15,fp4,124,40,3.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.45.png,real,0.3644,0.177
sd15_fp4_s40_g3.5_str0.45,00001,sd15,fp4,124,40,3.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00001_sd15_fp4_seed124_s40_g3.5_str0.45.png,fake,0.9752491116523743,0.0978693962097168
sd15_fp4_s30_g6.5_str0.45,00000,sd15,fp4,123,30,6.5,0.45,CLIP-D,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.45.png,real,0.4402773678302765,0.06357288360595703
sd15_fp4_s30_g6.5_str0.45,00000,sd15,fp4,123,30,6.5,0.45,R50_TF,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.45.png,fake,0.587,0.175
sd15_fp4_s30_g6.5_str0.45,00000,sd15,fp4,123,30,6.5,0.45,NPR,/media/SSD_4TB/crispy_storage/comparative_images_img2img/00000_sd15_fp4_seed123_s30_g6.5_str0.45.png,real,0.06820638477802277,0.09551787376403809
